,index_type,M,efConstruction,ef,recall,query_per_sec,loss
5894,HNSW,14,358,900,100.0,10137.290634441088,-10132.290634441088
5895,HNSW,14,358,1000,100.0,9667.190633138958,-9662.190633138958
5896,HNSW,14,358,1100,100.0,8463.253899392643,-8458.253899392643
5897,HNSW,14,358,1200,100.0,8156.950602878257,-8151.950602878257
5898,HNSW,14,358,1300,100.0,8542.022728198444,-8537.022728198444
5899,HNSW,14,358,1400,100.0,8494.964961315673,-8489.964961315673
5900,HNSW,14,358,1500,100.0,6906.022985477656,-6901.022985477656
5901,HNSW,14,358,1600,100.0,8063.33314108849,-8058.33314108849
5902,HNSW,14,358,1700,100.0,7409.252945644685,-7404.252945644685
5903,HNSW,14,358,1800,100.0,7635.169476098591,-7630.169476098591
5904,HNSW,14,358,1900,100.0,7375.637891923259,-7370.637891923259
5905,HNSW,14,358,2000,100.0,7841.432817962572,-7836.432817962572
5906,HNSW,14,358,2100,100.0,6942.832549824539,-6937.832549824539
5907,HNSW,14,358,2200,100.0,7541.948824915038,-7536.948824915038
5908,HNSW,14,358,2300,100.0,5509.397083935373,-5504.397083935373
5909,HNSW,14,358,2400,100.0,6385.48222577453,-6380.48222577453
5910,HNSW,14,358,2500,100.0,4665.469794551785,-4660.469794551785
5911,HNSW,14,358,2600,100.0,5128.388721786125,-5123.388721786125
5912,HNSW,14,358,2700,100.0,6097.4355992324245,-6092.4355992324245
5913,HNSW,14,358,2800,100.0,6365.035814009955,-6360.035814009955
5914,HNSW,14,358,2900,100.0,5364.726347159869,-5359.726347159869
5915,HNSW,14,358,3000,100.0,6266.140791203537,-6261.140791203537
5916,HNSW,14,358,3100,100.0,5736.977157707564,-5731.977157707564
5917,HNSW,14,358,3200,100.0,5595.314897079815,-5590.314897079815
5918,HNSW,14,358,3300,100.0,5472.592051355654,-5467.592051355654
5919,HNSW,14,358,3400,100.0,5961.544146910001,-5956.544146910001
5920,HNSW,14,358,3500,100.0,5578.79307822247,-5573.79307822247
5921,HNSW,14,358,3600,100.0,5280.836008813346,-5275.836008813346
5922,HNSW,14,358,3700,100.0,5831.496697949253,-5826.496697949253
5923,HNSW,14,358,3800,100.0,5741.2962836219285,-5736.2962836219285
5924,HNSW,14,358,3900,100.0,5265.918392969241,-5260.918392969241
5925,HNSW,14,358,4000,100.0,5532.214835918539,-5527.214835918539
5926,HNSW,14,358,4100,100.0,4768.964184195565,-4763.964184195565
5927,HNSW,14,358,4200,100.0,5012.672992805412,-5007.672992805412
5928,HNSW,14,358,4300,100.0,5327.791679898381,-5322.791679898381
5929,HNSW,14,358,4400,100.0,5248.850567520554,-5243.850567520554
5930,HNSW,14,358,4500,100.0,4723.84728009911,-4718.84728009911
5931,HNSW,14,358,4600,100.0,4471.8254899034055,-4466.8254899034055
5932,HNSW,14,358,4700,100.0,4553.235559125894,-4548.235559125894
5933,HNSW,14,358,4800,100.0,4327.504591320856,-4322.504591320856
5934,HNSW,14,358,4900,100.0,3905.310986964618,-3900.310986964618
5935,HNSW,14,358,5000,100.0,3565.8573080323745,-3560.8573080323745
5936,HNSW,14,358,5100,100.0,3864.756235775429,-3859.756235775429
5937,HNSW,14,358,5200,100.0,4469.442905247006,-4464.442905247006
5938,HNSW,14,358,5300,100.0,4164.69303253865,-4159.69303253865
5939,HNSW,14,358,5400,100.0,3900.2631603418295,-3895.2631603418295
5940,HNSW,14,358,5500,100.0,4324.916477624252,-4319.916477624252
5941,HNSW,14,358,5600,100.0,4105.542178109277,-4100.542178109277
5942,HNSW,14,358,5700,100.0,4083.001382318011,-4078.001382318011
5943,HNSW,14,358,5800,100.0,4140.232562730736,-4135.232562730736
5944,HNSW,14,358,5900,100.0,3762.045026459772,-3757.045026459772
5945,HNSW,14,358,6000,100.0,3129.236921424095,-3124.236921424095
5946,HNSW,14,358,6100,100.0,3214.937568506013,-3209.937568506013
5947,HNSW,14,358,6200,100.0,3859.421956807788,-3854.421956807788
5948,HNSW,14,358,6300,100.0,3667.664110389213,-3662.664110389213
5949,HNSW,14,358,6400,100.0,3782.127720968818,-3777.127720968818
5950,HNSW,14,358,6500,100.0,3527.0852779669854,-3522.0852779669854
5951,HNSW,14,358,6600,100.0,3425.6554337705616,-3420.6554337705616
5952,HNSW,14,358,6700,100.0,3330.477937381389,-3325.477937381389
5953,HNSW,14,358,6800,100.0,3236.1459169187087,-3231.1459169187087
5954,HNSW,14,358,6900,100.0,3342.580948510133,-3337.580948510133
5955,HNSW,14,358,7000,100.0,3396.4175817056976,-3391.4175817056976
5956,HNSW,14,358,7100,100.0,3065.6755472718637,-3060.6755472718637
5957,HNSW,14,358,7200,100.0,3308.5152201178485,-3303.5152201178485
5958,HNSW,14,358,7300,100.0,2975.211207660933,-2970.211207660933
5959,HNSW,14,358,7400,100.0,2783.103526070628,-2778.103526070628
5960,HNSW,14,358,7500,100.0,3257.5600360371554,-3252.5600360371554
5961,HNSW,14,358,7600,100.0,2963.209133426589,-2958.209133426589
5962,HNSW,14,358,7700,100.0,2768.133790035705,-2763.133790035705
5963,HNSW,14,358,7800,100.0,2559.4532418001527,-2554.4532418001527
5964,HNSW,14,358,7900,100.0,2854.627373579256,-2849.627373579256
5965,HNSW,14,358,8000,100.0,3032.231572250658,-3027.231572250658
5966,HNSW,14,358,8100,100.0,2929.8630175262124,-2924.8630175262124
5967,HNSW,14,358,8200,100.0,2906.736153462328,-2901.736153462328
5968,HNSW,14,358,8300,100.0,2798.198715083426,-2793.198715083426
5969,HNSW,14,358,8400,100.0,2764.922180399085,-2759.922180399085
5970,HNSW,14,358,8500,100.0,2592.1967800747816,-2587.1967800747816
5971,HNSW,14,358,8600,100.0,2265.623784624692,-2260.623784624692
5972,HNSW,14,358,8700,100.0,2595.918872583909,-2590.918872583909
5973,HNSW,14,358,8800,100.0,2810.8189250770674,-2805.8189250770674
5974,HNSW,14,358,8900,100.0,2516.773674799285,-2511.773674799285
5975,HNSW,14,358,9000,100.0,2802.7423989308386,-2797.7423989308386
5976,HNSW,14,358,9100,100.0,2701.923547676411,-2696.923547676411
5977,HNSW,14,358,9200,100.0,2675.9285960367997,-2670.9285960367997
5978,HNSW,14,358,9300,100.0,2521.009292317309,-2516.009292317309
5979,HNSW,14,358,9400,100.0,2404.577194289973,-2399.577194289973
5980,HNSW,14,358,9500,100.0,2526.521736511436,-2521.521736511436
5981,HNSW,14,358,9600,100.0,2566.485137003904,-2561.485137003904
5982,HNSW,14,358,9700,100.0,2547.328656888646,-2542.328656888646
5983,HNSW,14,358,9800,100.0,2596.6902956198733,-2591.6902956198733
5984,HNSW,14,358,9900,100.0,2579.379985117675,-2574.379985117675
5985,HNSW,14,358,10000,100.0,2445.230571911619,-2440.230571911619
5986,HNSW,14,358,10100,100.0,2128.159280720092,-2123.159280720092
5987,HNSW,14,358,10200,100.0,2199.448342405269,-2194.448342405269
5988,HNSW,14,358,10300,100.0,2586.2029843383893,-2581.2029843383893
5989,HNSW,14,358,10400,100.0,2544.562408241018,-2539.562408241018
5990,HNSW,14,358,10500,100.0,2584.927893504253,-2579.927893504253
5991,HNSW,14,358,10600,100.0,2502.7024124207146,-2497.7024124207146
5992,HNSW,14,358,10700,100.0,2509.921069481596,-2504.921069481596
5993,HNSW,14,358,10800,100.0,1882.92249332226,-1877.92249332226
5994,HNSW,14,358,10900,100.0,2399.21290470198,-2394.21290470198
5995,HNSW,14,358,11000,100.0,2682.4661038628806,-2677.4661038628806
5996,HNSW,14,358,11100,100.0,2582.76312224439,-2577.76312224439
5997,HNSW,14,358,11200,100.0,2638.209116698012,-2633.209116698012
5998,HNSW,14,358,11300,100.0,2536.683076699769,-2531.683076699769
5999,HNSW,14,358,11400,100.0,2525.502474740784,-2520.502474740784
6000,HNSW,14,358,11500,100.0,2567.6006244069663,-2562.6006244069663
6001,HNSW,14,358,11600,100.0,2592.6454316744653,-2587.6454316744653
6002,HNSW,14,358,11700,100.0,2589.316294718647,-2584.316294718647
6003,HNSW,14,358,11800,100.0,2655.6648811558966,-2650.6648811558966
6004,HNSW,14,358,11900,100.0,2583.574486433213,-2578.574486433213
6005,HNSW,14,358,12000,100.0,2484.056168529278,-2479.056168529278
6006,HNSW,14,358,12100,100.0,2679.2104758862984,-2674.2104758862984
6007,HNSW,14,358,12200,100.0,2651.4343510967824,-2646.4343510967824
6008,HNSW,14,358,12300,100.0,1814.9538938194785,-1809.9538938194785
6009,HNSW,14,358,12400,100.0,2716.74687635617,-2711.74687635617
6010,HNSW,14,358,12500,100.0,2687.777713696164,-2682.777713696164
6011,HNSW,14,358,12600,100.0,2658.6275528961346,-2653.6275528961346
6012,HNSW,14,358,12700,100.0,2579.8242107011274,-2574.8242107011274
6013,HNSW,14,358,12800,100.0,2589.604055147036,-2584.604055147036
6014,HNSW,14,358,12900,100.0,2561.5634542567486,-2556.5634542567486
6015,HNSW,14,358,13000,100.0,2100.165737833792,-2095.165737833792
6016,HNSW,14,358,13100,100.0,2239.769310869623,-2234.769310869623
