index_type,m,nlist,nprobe,recall,query_pre_sec,loss
"IVF_PQ",32,5501,100,88.42,4209.79604946202,662209.7960494619
"IVF_PQ",64,5501,1,24.88,4415.661090465011,7016415.661090465
"IVF_PQ",64,5501,550,94.44,2206.1582806467563,58206.15828064698
"IVF_PQ",64,5501,100,94.44,5631.374444489198,61631.374444489426
"IVF_PQ",128,5501,1,24.88,2774.1206661640012,7014774.120666164
"IVF_PQ",128,5501,550,98.1,978.2154110236,981.3154110236001
"IVF_PQ",128,5501,100,98.1,2160.9875729035716,2164.0875729035715
"IVF_PQ",1,5601,1,24.64,14629.081650448188,7050629.081650448
"IVF_PQ",1,5601,560,49.5,12693.088003873623,4562693.088003874
"IVF_PQ",1,5601,100,49.5,14240.184694778298,4564240.184694778
"IVF_PQ",2,5601,1,24.76,12229.717751341264,7036229.71775134
"IVF_PQ",2,5601,560,55.37,11212.917713735764,3974212.917713736
"IVF_PQ",2,5601,100,55.37,14430.772406674694,3977430.7724066754
"IVF_PQ",4,5601,1,24.81,12831.719032031082,7031831.7190320315
"IVF_PQ",4,5601,560,61.47,10278.393412894846,3363278.393412895
"IVF_PQ",4,5601,100,61.47,14279.453920266911,3367279.453920267
"IVF_PQ",8,5601,1,24.83,12294.963944421645,7029294.963944422
"IVF_PQ",8,5601,560,70.69,10296.30793401414,2441296.307934014
"IVF_PQ",8,5601,100,70.69,11982.3563021369,2442982.356302137
"IVF_PQ",16,5601,1,24.84,8945.749264172675,7024945.749264172
"IVF_PQ",16,5601,560,81.13,7555.126450032423,1394555.126450033
"IVF_PQ",16,5601,100,81.13,10145.3824198152,1397145.3824198158
"IVF_PQ",32,5601,1,24.86,7842.899081882608,7021842.899081883
"IVF_PQ",32,5601,560,88.42,5926.920739892888,663926.9207398928
"IVF_PQ",32,5601,100,88.42,9046.076866669542,667046.0768666695
"IVF_PQ",64,5601,1,24.88,3780.7981106393718,7015780.79811064
"IVF_PQ",64,5601,560,94.44,2730.09789627161,58730.097896271836
"IVF_PQ",64,5601,100,94.44,4872.848097589312,60872.848097589536
"IVF_PQ",128,5601,1,24.88,2742.898996174345,7014742.898996174
"IVF_PQ",128,5601,560,98.1,1093.129213937039,1096.2292139370388
"IVF_PQ",128,5601,100,98.1,2435.7731886919555,2438.8731886919554
"IVF_PQ",1,5701,1,24.64,14975.378463296202,7050975.378463296
"IVF_PQ",1,5701,570,49.5,13254.239216305894,4563254.239216306
"IVF_PQ",1,5701,100,49.5,14745.31200562489,4564745.312005625
"IVF_PQ",2,5701,1,24.76,2364.720076675875,7026364.720076675
"IVF_PQ",2,5701,570,55.37,4412.316561293513,3967412.316561294
"IVF_PQ",2,5701,100,55.37,9915.846710324122,3972915.8467103248
"IVF_PQ",4,5701,1,24.81,13187.56170413457,7032187.561704135
"IVF_PQ",4,5701,570,61.47,11113.094165650999,3364113.094165651
"IVF_PQ",4,5701,100,61.47,13366.1695347355,3366366.1695347354
"IVF_PQ",8,5701,1,24.83,10916.128360617338,7027916.128360617
"IVF_PQ",8,5701,570,70.69,10001.201774047404,2441001.201774047
"IVF_PQ",8,5701,100,70.69,12208.00419128562,2443208.0041912855
"IVF_PQ",16,5701,1,24.84,1805.9047167983467,7017805.904716798
"IVF_PQ",16,5701,570,81.13,1900.291320638459,1388900.291320639
"IVF_PQ",16,5701,100,81.13,8045.3915945754125,1395045.391594576
"IVF_PQ",32,5701,1,24.86,7778.753709198813,7021778.753709199
"IVF_PQ",32,5701,570,88.42,5150.809284047648,663150.8092840476
"IVF_PQ",32,5701,100,88.42,8219.290613364687,666219.2906133645
"IVF_PQ",64,5701,1,24.88,4466.68228578731,7016466.682285788
"IVF_PQ",64,5701,570,94.44,2543.0813072212454,58543.08130722147
"IVF_PQ",64,5701,100,94.44,5595.314897079815,61595.31489708004
"IVF_PQ",128,5701,1,24.88,2737.6355174957084,7014737.635517496
"IVF_PQ",128,5701,570,98.1,1029.5650807833358,1032.6650807833357
"IVF_PQ",128,5701,100,98.1,2088.5055868703566,2091.6055868703565
"IVF_PQ",1,5801,1,24.64,14360.612182011162,7050360.612182011
"IVF_PQ",1,5801,580,49.5,10592.47922822436,4560592.479228225
"IVF_PQ",1,5801,100,49.5,12997.936099662214,4562997.936099662
"IVF_PQ",2,5801,1,24.76,14124.137931034482,7038124.137931034
"IVF_PQ",2,5801,580,55.37,10847.80550885814,3973847.8055088585
"IVF_PQ",2,5801,100,55.37,14371.929824561403,3977371.929824562
"IVF_PQ",4,5801,1,24.81,2738.1001808294654,7021738.10018083
"IVF_PQ",4,5801,580,61.47,2174.6905930968687,3355174.690593097
"IVF_PQ",4,5801,100,61.47,10482.87720876759,3363482.8772087675
"IVF_PQ",8,5801,1,24.83,11102.504102917042,7028102.504102917
"IVF_PQ",8,5801,580,70.69,10157.667344764119,2441157.6673447643
"IVF_PQ",8,5801,100,70.69,13768.067226890757,2444768.067226891
"IVF_PQ",16,5801,1,24.84,9315.500277623543,7025315.5002776235
"IVF_PQ",16,5801,580,81.13,6925.636537762954,1393925.6365377635
"IVF_PQ",16,5801,100,81.13,10536.334405144695,1397536.3344051451
"IVF_PQ",32,5801,1,24.86,8167.751986290699,7022167.75198629
"IVF_PQ",32,5801,580,88.42,6192.042753591095,664192.042753591
"IVF_PQ",32,5801,100,88.42,8831.787075445875,666831.7870754458
"IVF_PQ",64,5801,1,24.88,4050.980316405571,7016050.980316405
"IVF_PQ",64,5801,580,94.44,2152.448399380074,58152.4483993803
"IVF_PQ",64,5801,100,94.44,5254.176479430776,61254.176479431
"IVF_PQ",128,5801,1,24.88,2804.74779829213,7014804.747798292
"IVF_PQ",128,5801,580,98.1,1053.8399304526108,1056.9399304526107
"IVF_PQ",128,5801,100,98.1,2488.699016222246,2491.799016222246
"IVF_PQ",1,5901,1,24.64,14206.90309250415,7050206.9030925045
"IVF_PQ",1,5901,590,49.5,12436.411077506968,4562436.411077507
"IVF_PQ",1,5901,100,49.5,14602.597221738677,4564602.597221739
"IVF_PQ",2,5901,1,24.76,13318.210395961007,7037318.21039596
"IVF_PQ",2,5901,590,55.37,12903.16864578847,3975903.168645789
"IVF_PQ",2,5901,100,55.37,14745.31200562489,3977745.3120056256
"IVF_PQ",4,5901,1,24.81,12186.013539033673,7031186.013539034
"IVF_PQ",4,5901,590,61.47,11073.192882411955,3364073.192882412
"IVF_PQ",4,5901,100,61.47,12416.162931825582,3365416.1629318255
"IVF_PQ",8,5901,1,24.83,11637.590521905608,7028637.590521906
"IVF_PQ",8,5901,590,70.69,10474.761500424554,2441474.7615004247
"IVF_PQ",8,5901,100,70.69,12779.719683120049,2443779.71968312
"IVF_PQ",16,5901,1,24.84,8156.633347594415,7024156.633347594
"IVF_PQ",16,5901,590,81.13,7256.832416346587,1394256.832416347
"IVF_PQ",16,5901,100,81.13,9054.86496405518,1396054.8649640556
"IVF_PQ",32,5901,1,24.86,8216.875306102458,7022216.875306102
"IVF_PQ",32,5901,590,88.42,4616.023947878148,662616.023947878
"IVF_PQ",32,5901,100,88.42,9280.460227901316,667280.4602279012
"IVF_PQ",64,5901,1,24.88,4468.823849046955,7016468.823849047
"IVF_PQ",64,5901,590,94.44,2534.21547124895,58534.215471249176
"IVF_PQ",64,5901,100,94.44,4661.6844866294705,60661.684486629696
"IVF_PQ",128,5901,1,24.88,2792.126162469461,7014792.126162469
"IVF_PQ",128,5901,590,98.1,1067.6848903245843,1070.7848903245842
"IVF_PQ",128,5901,100,98.1,2240.9899392508137,2244.0899392508136
"IVF_PQ",1,6001,1,24.64,14174.255685850427,7050174.25568585
"IVF_PQ",1,6001,600,49.5,12199.837114601512,4562199.837114601
"IVF_PQ",1,6001,100,49.5,14763.477648715241,4564763.4776487155
"IVF_PQ",2,6001,1,24.76,14040.921264059989,7038040.921264059
"IVF_PQ",2,6001,600,55.37,11673.21811249339,3974673.218112494
"IVF_PQ",2,6001,100,55.37,16095.414252273687,3979095.414252274
"IVF_PQ",4,6001,1,24.81,12708.856770596612,7031708.8567705965
"IVF_PQ",4,6001,600,61.47,10703.03154026743,3363703.0315402676
"IVF_PQ",4,6001,100,61.47,13022.957742105753,3366022.9577421057
"IVF_PQ",8,6001,1,24.83,2472.9545360745724,7019472.954536075
"IVF_PQ",8,6001,600,70.69,1810.136721447314,2432810.136721447
"IVF_PQ",8,6001,100,70.69,10052.256440982625,2441052.2564409827
"IVF_PQ",16,6001,1,24.84,2838.438633533647,7018838.438633533
"IVF_PQ",16,6001,600,81.13,2154.836986118389,1389154.836986119
"IVF_PQ",16,6001,100,81.13,6024.654189229952,1393024.6541892304
"IVF_PQ",32,6001,1,24.86,1678.6280591519421,7015678.628059152
"IVF_PQ",32,6001,600,88.42,2726.3712120227246,660726.3712120226
"IVF_PQ",32,6001,100,88.42,7776.446158409967,665776.4461584098
"IVF_PQ",64,6001,1,24.88,4491.4108261498095,7016491.410826149
"IVF_PQ",64,6001,600,94.44,2636.1033247438877,58636.103324744116
"IVF_PQ",64,6001,100,94.44,5138.504134762634,61138.50413476286
"IVF_PQ",128,6001,1,24.88,2569.913239547081,7014569.913239547
"IVF_PQ",128,6001,600,98.1,1025.8934948293236,1028.9934948293235
"IVF_PQ",128,6001,100,98.1,2346.673828146855,2349.773828146855
"IVF_PQ",1,6101,1,24.64,14445.682796624764,7050445.6827966245
"IVF_PQ",1,6101,610,49.5,12175.401317890215,4562175.40131789
"IVF_PQ",1,6101,100,49.5,14908.310229615412,4564908.310229615
"IVF_PQ",2,6101,1,24.76,13564.580705669287,7037564.580705669
"IVF_PQ",2,6101,610,55.37,11155.063829787234,3974155.0638297875
"IVF_PQ",2,6101,100,55.37,13341.51027419047,3976341.510274191
"IVF_PQ",4,6101,1,24.81,2753.4688304185706,7021753.468830419
"IVF_PQ",4,6101,610,61.47,1826.9227251146644,3354826.9227251145
"IVF_PQ",4,6101,100,61.47,10847.80550885814,3363847.805508858
"IVF_PQ",8,6101,1,24.83,10538.981858384843,7027538.981858385
"IVF_PQ",8,6101,610,70.69,8695.200779484629,2439695.2007794846
"IVF_PQ",8,6101,100,70.69,11981.329448396034,2442981.329448396
"IVF_PQ",16,6101,1,24.84,9395.84229390681,7025395.842293907
"IVF_PQ",16,6101,610,81.13,7984.739857983209,1394984.7398579838
"IVF_PQ",16,6101,100,81.13,12512.093550504147,1399512.0935505047
"IVF_PQ",32,6101,1,24.86,8058.9951003938895,7022058.995100394
"IVF_PQ",32,6101,610,88.42,5803.09642071475,663803.0964207146
"IVF_PQ",32,6101,100,88.42,8233.165829145728,666233.1658291456
"IVF_PQ",64,6101,1,24.88,4279.29071357153,7016279.290713572
"IVF_PQ",64,6101,610,94.44,2418.958089426909,58418.958089427135
"IVF_PQ",64,6101,100,94.44,5427.3417787036915,61427.341778703914
"IVF_PQ",128,6101,1,24.88,866.7188781825433,7012866.718878183
"IVF_PQ",128,6101,610,98.1,1052.9219352879009,1056.0219352879008
"IVF_PQ",128,6101,100,98.1,2356.390276240611,2359.490276240611
"IVF_PQ",1,6201,1,24.64,14302.82693947144,7050302.826939471
"IVF_PQ",1,6201,620,49.5,12859.257442437993,4562859.257442438
"IVF_PQ",1,6201,100,49.5,13289.094480704645,4563289.0944807045
"IVF_PQ",2,6201,1,24.76,13940.585634991858,7037940.585634991
"IVF_PQ",2,6201,620,55.37,11227.92590213085,3974227.9259021315
"IVF_PQ",2,6201,100,55.37,14724.605932947165,3977724.6059329477
"IVF_PQ",4,6201,1,24.81,12395.247946096106,7031395.247946096
"IVF_PQ",4,6201,620,61.47,11859.036417100204,3364859.0364171
"IVF_PQ",4,6201,100,61.47,15298.745258243362,3368298.7452582433
"IVF_PQ",8,6201,1,24.83,10837.434757893649,7027837.434757894
"IVF_PQ",8,6201,620,70.69,8890.758012548753,2439890.7580125486
"IVF_PQ",8,6201,100,70.69,11847.647025591774,2442847.6470255917
"IVF_PQ",16,6201,1,24.84,1972.0361654810545,7017972.036165481
"IVF_PQ",16,6201,620,81.13,1429.8779884977141,1388429.8779884982
"IVF_PQ",16,6201,100,81.13,6523.530601135391,1393523.530601136
"IVF_PQ",32,6201,1,24.86,7549.415025738867,7021549.415025739
"IVF_PQ",32,6201,620,88.42,5715.400757637696,663715.4007576376
"IVF_PQ",32,6201,100,88.42,8013.419690109093,666013.419690109
"IVF_PQ",64,6201,1,24.88,4181.758723828514,7016181.758723829
"IVF_PQ",64,6201,620,94.44,2232.271387058661,58232.271387058885
"IVF_PQ",64,6201,100,94.44,4686.949233984065,60686.94923398429
"IVF_PQ",128,6201,1,24.88,2723.7332051873163,7014723.733205187
"IVF_PQ",128,6201,620,98.1,1043.639584764066,1046.739584764066
"IVF_PQ",128,6201,100,98.1,2465.352377593605,2468.452377593605
"IVF_PQ",1,6301,1,24.64,13186.732480271638,7049186.732480272
"IVF_PQ",1,6301,630,49.5,11325.549495058594,4561325.549495058
"IVF_PQ",1,6301,100,49.5,14065.877460679432,4564065.877460679
"IVF_PQ",2,6301,1,24.76,13865.467768595041,7037865.467768594
"IVF_PQ",2,6301,630,55.37,11910.222626079056,3974910.2226260793
"IVF_PQ",2,6301,100,55.37,14872.36366215162,3977872.363662152
"IVF_PQ",4,6301,1,24.81,13093.69712484001,7032093.69712484
"IVF_PQ",4,6301,630,61.47,11483.692914248166,3364483.692914248
"IVF_PQ",4,6301,100,61.47,14314.053648215138,3367314.0536482153
"IVF_PQ",8,6301,1,24.83,12157.050520274775,7029157.050520275
"IVF_PQ",8,6301,630,70.69,9700.055504162812,2440700.055504163
"IVF_PQ",8,6301,100,70.69,12638.775387211475,2443638.7753872117
"IVF_PQ",16,6301,1,24.84,9387.220518788747,7025387.220518788
"IVF_PQ",16,6301,630,81.13,6951.693047153393,1393951.6930471538
"IVF_PQ",16,6301,100,81.13,10819.26380684603,1397819.2638068465
"IVF_PQ",32,6301,1,24.86,7865.106510651065,7021865.106510651
"IVF_PQ",32,6301,630,88.42,4652.841533085584,662652.8415330854
"IVF_PQ",32,6301,100,88.42,7858.328024881028,665858.328024881
"IVF_PQ",64,6301,1,24.88,4521.478159630891,7016521.478159631
"IVF_PQ",64,6301,630,94.44,2706.247015859497,58706.24701585972
"IVF_PQ",64,6301,100,94.44,5416.548072577,61416.54807257723
"IVF_PQ",128,6301,1,24.88,2716.7292794776795,7014716.729279478
"IVF_PQ",128,6301,630,98.1,1019.0465777920314,1022.1465777920314
"IVF_PQ",128,6301,100,98.1,2488.728550067643,2491.828550067643
"IVF_PQ",1,6401,1,24.64,4013.726447143035,7040013.726447143
"IVF_PQ",1,6401,640,49.5,3536.9599865075684,4553536.959986508
"IVF_PQ",1,6401,100,49.5,6102.581114506038,4556102.581114506
"IVF_PQ",2,6401,1,24.76,12664.726130805,7036664.726130804
"IVF_PQ",2,6401,640,55.37,11057.720597927817,3974057.7205979284
"IVF_PQ",2,6401,100,55.37,13877.854614035668,3976877.854614036
"IVF_PQ",4,6401,1,24.81,12055.369050356403,7031055.369050357
"IVF_PQ",4,6401,640,61.47,10748.011480114801,3363748.011480115
"IVF_PQ",4,6401,100,61.47,13316.096260080005,3366316.09626008
"IVF_PQ",8,6401,1,24.83,11941.418972782143,7028941.418972782
"IVF_PQ",8,6401,640,70.69,10522.589061716006,2441522.589061716
"IVF_PQ",8,6401,100,70.69,11164.86277850241,2442164.8627785025
"IVF_PQ",16,6401,1,24.84,2993.0666362196184,7018993.06663622
"IVF_PQ",16,6401,640,81.13,2282.7386524436706,1389282.7386524442
"IVF_PQ",16,6401,100,81.13,5000.8989996542305,1392000.8989996547
"IVF_PQ",32,6401,1,24.86,6719.594995113667,7020719.594995114
"IVF_PQ",32,6401,640,88.42,4616.735277930655,662616.7352779305
"IVF_PQ",32,6401,100,88.42,9601.684865966165,667601.6848659661
"IVF_PQ",64,6401,1,24.88,4503.370303960832,7016503.3703039605
"IVF_PQ",64,6401,640,94.44,2602.167695505165,58602.16769550539
"IVF_PQ",64,6401,100,94.44,4607.454439598827,60607.45443959905
"IVF_PQ",128,6401,1,24.88,2795.811253091234,7014795.811253091
"IVF_PQ",128,6401,640,98.1,1054.7966633219412,1057.896663321941
"IVF_PQ",128,6401,100,98.1,2358.6827424869534,2361.7827424869533
"IVF_PQ",1,6501,1,24.64,14652.5903930131,7050652.590393013
"IVF_PQ",1,6501,650,49.5,12598.15576847986,4562598.15576848
"IVF_PQ",1,6501,100,49.5,14284.80348750085,4564284.803487501
"IVF_PQ",2,6501,1,24.76,14517.683707729051,7038517.683707728
"IVF_PQ",2,6501,650,55.37,11407.795033589904,3974407.7950335904
"IVF_PQ",2,6501,100,55.37,13015.683475562451,3976015.683475563
"IVF_PQ",4,6501,1,24.81,13022.14908876401,7032022.149088764
"IVF_PQ",4,6501,650,61.47,11522.813186813188,3364522.813186813
"IVF_PQ",4,6501,100,61.47,14081.933859325163,3367081.933859325
"IVF_PQ",8,6501,1,24.83,12411.01938156532,7029411.019381565
"IVF_PQ",8,6501,650,70.69,9448.333032978915,2440448.3330329787
"IVF_PQ",8,6501,100,70.69,12968.197136938441,2443968.1971369386
"IVF_PQ",16,6501,1,24.84,2035.526437116304,7018035.526437116
"IVF_PQ",16,6501,650,81.13,2409.8685987118424,1389409.8685987124
"IVF_PQ",16,6501,100,81.13,6871.965265831081,1393871.9652658314
"IVF_PQ",32,6501,1,24.86,8131.490277427735,7022131.490277428
"IVF_PQ",32,6501,650,88.42,5918.974908978013,663918.9749089779
"IVF_PQ",32,6501,100,88.42,8246.277254585848,666246.2772545858
"IVF_PQ",64,6501,1,24.88,4479.801766584425,7016479.801766585
"IVF_PQ",64,6501,650,94.44,2728.6415030511207,58728.641503051345
"IVF_PQ",64,6501,100,94.44,5363.285765433993,61363.28576543422
"IVF_PQ",128,6501,1,24.88,2780.631132325643,7014780.631132326
"IVF_PQ",128,6501,650,98.1,1079.3954382506518,1082.4954382506517
"IVF_PQ",128,6501,100,98.1,2409.3010431505904,2412.4010431505903
"IVF_PQ",1,6601,1,24.64,13952.178830417139,7049952.178830417
"IVF_PQ",1,6601,660,49.5,10964.067442164423,4560964.067442165
"IVF_PQ",1,6601,100,49.5,13549.68179615571,4563549.681796156
"IVF_PQ",2,6601,1,24.76,13797.96039213106,7037797.960392131
"IVF_PQ",2,6601,660,55.37,12427.199194097953,3975427.1991940984
"IVF_PQ",2,6601,100,55.37,15870.682609353717,3978870.682609354
"IVF_PQ",4,6601,1,24.81,11746.447475284958,7030746.447475285
"IVF_PQ",4,6601,660,61.47,10064.799750437933,3363064.799750438
"IVF_PQ",4,6601,100,61.47,12904.359597575609,3365904.3595975754
"IVF_PQ",8,6601,1,24.83,11816.605155655727,7028816.605155656
"IVF_PQ",8,6601,660,70.69,10922.951118518711,2441922.9511185186
"IVF_PQ",8,6601,100,70.69,13622.735392510313,2444622.7353925104
"IVF_PQ",16,6601,1,24.84,9600.146486610209,7025600.14648661
"IVF_PQ",16,6601,660,81.13,8588.54943074781,1395588.5494307482
"IVF_PQ",16,6601,100,81.13,12138.052380263349,1399138.0523802638
"IVF_PQ",32,6601,1,24.86,7288.357545005908,7021288.357545006
"IVF_PQ",32,6601,660,88.42,4041.5340142609366,662041.5340142609
"IVF_PQ",32,6601,100,88.42,8733.76645010828,666733.7664501081
"IVF_PQ",64,6601,1,24.88,4386.108525834754,7016386.108525835
"IVF_PQ",64,6601,660,94.44,2591.379992091736,58591.37999209196
"IVF_PQ",64,6601,100,94.44,5181.927576876985,61181.92757687721
"IVF_PQ",128,6601,1,24.88,2821.0656586717605,7014821.065658672
"IVF_PQ",128,6601,660,98.1,1056.03690070347,1059.13690070347
"IVF_PQ",128,6601,100,98.1,2063.536982554192,2066.636982554192
"IVF_PQ",1,6701,1,24.64,14045.152864749021,7050045.152864749
"IVF_PQ",1,6701,670,49.5,12192.035346782164,4562192.035346782
"IVF_PQ",1,6701,100,49.5,13670.243139299915,4563670.2431393
"IVF_PQ",2,6701,1,24.76,13632.033281331253,7037632.03328133
"IVF_PQ",2,6701,670,55.37,11142.321281513163,3974142.3212815137
"IVF_PQ",2,6701,100,55.37,14563.0498941009,3977563.0498941015
"IVF_PQ",4,6701,1,24.81,13297.099197920299,7032297.09919792
"IVF_PQ",4,6701,670,61.47,10932.916275675112,3363932.916275675
"IVF_PQ",4,6701,100,61.47,10996.261437223082,3363996.2614372233
"IVF_PQ",8,6701,1,24.83,9718.035217794253,7026718.035217795
"IVF_PQ",8,6701,670,70.69,8753.999958257675,2439753.9999582577
"IVF_PQ",8,6701,100,70.69,12229.36116861533,2443229.3611686155
"IVF_PQ",16,6701,1,24.84,1734.2799373157409,7017734.279937316
"IVF_PQ",16,6701,670,81.13,3941.496419644032,1390941.4964196444
"IVF_PQ",16,6701,100,81.13,9271.024071085962,1396271.0240710864
"IVF_PQ",32,6701,1,24.86,1425.3831671526348,7015425.383167152
"IVF_PQ",32,6701,670,88.42,3279.1312573782925,661279.1312573781
"IVF_PQ",32,6701,100,88.42,6131.4855422039,664131.4855422038
"IVF_PQ",64,6701,1,24.88,4442.412752210984,7016442.412752211
"IVF_PQ",64,6701,670,94.44,2827.8557992462293,58827.855799246456
"IVF_PQ",64,6701,100,94.44,5586.967351777603,61586.96735177783
"IVF_PQ",128,6701,1,24.88,976.8848621769864,7012976.884862177
"IVF_PQ",128,6701,670,98.1,1021.5235038103426,1024.6235038103425
"IVF_PQ",128,6701,100,98.1,2453.254098696255,2456.354098696255
"IVF_PQ",1,6801,1,24.64,13935.953749543143,7049935.953749543
"IVF_PQ",1,6801,680,49.5,11540.567906669601,4561540.567906669
"IVF_PQ",1,6801,100,49.5,15615.428145941922,4565615.428145942
"IVF_PQ",2,6801,1,24.76,13831.175597691674,7037831.175597691
"IVF_PQ",2,6801,680,55.37,12101.979340989094,3975101.9793409896
"IVF_PQ",2,6801,100,55.37,12603.076923076924,3975603.0769230775
"IVF_PQ",4,6801,1,24.81,12388.657844990548,7031388.6578449905
"IVF_PQ",4,6801,680,61.47,9710.610515592803,3362710.6105155926
"IVF_PQ",4,6801,100,61.47,12056.062086806554,3365056.0620868066
"IVF_PQ",8,6801,1,24.83,10772.856629167309,7027772.856629168
"IVF_PQ",8,6801,680,70.69,10017.205225573785,2441017.205225574
"IVF_PQ",8,6801,100,70.69,13612.566532519797,2444612.5665325196
"IVF_PQ",16,6801,1,24.84,8546.548210938137,7024546.548210938
"IVF_PQ",16,6801,680,81.13,7177.725678103876,1394177.7256781044
"IVF_PQ",16,6801,100,81.13,11079.335393718467,1398079.335393719
"IVF_PQ",32,6801,1,24.86,1704.6205116742192,7015704.620511674
"IVF_PQ",32,6801,680,88.42,1139.4592714943929,659139.4592714943
"IVF_PQ",32,6801,100,88.42,5302.131317472758,663302.1313174727
"IVF_PQ",64,6801,1,24.88,4458.089134062477,7016458.089134063
"IVF_PQ",64,6801,680,94.44,2456.2711189454144,58456.27111894564
"IVF_PQ",64,6801,100,94.44,5302.600538565595,61302.60053856582
"IVF_PQ",128,6801,1,24.88,2790.9370986738354,7014790.937098674
"IVF_PQ",128,6801,680,98.1,1092.7931425296042,1095.8931425296041
"IVF_PQ",128,6801,100,98.1,2465.294414990537,2468.394414990537
"IVF_PQ",1,6901,1,24.64,14211.23534593752,7050211.235345937
"IVF_PQ",1,6901,690,49.5,12617.483905902172,4562617.483905902
"IVF_PQ",1,6901,100,49.5,12827.402287601688,4562827.4022876015
"IVF_PQ",2,6901,1,24.76,14267.79603360887,7038267.796033608
"IVF_PQ",2,6901,690,55.37,11932.586059743955,3974932.5860597445
"IVF_PQ",2,6901,100,55.37,12396.34697798138,3975396.3469779817
"IVF_PQ",4,6901,1,24.81,4039.8601465956485,7023039.860146596
"IVF_PQ",4,6901,690,61.47,3069.444627397601,3356069.4446273977
"IVF_PQ",4,6901,100,61.47,9071.315180483163,3362071.3151804833
"IVF_PQ",8,6901,1,24.83,11270.769065405493,7028270.769065405
"IVF_PQ",8,6901,690,70.69,8231.711577335976,2439231.711577336
"IVF_PQ",8,6901,100,70.69,12104.074800877293,2443104.0748008774
"IVF_PQ",16,6901,1,24.84,9629.018113363483,7025629.0181133635
"IVF_PQ",16,6901,690,81.13,8807.677285231306,1395807.6772852319
"IVF_PQ",16,6901,100,81.13,11272.889510038434,1398272.889510039
"IVF_PQ",32,6901,1,24.86,1637.5876030250618,7015637.587603025
"IVF_PQ",32,6901,690,88.42,1490.8946141159074,659490.8946141158
"IVF_PQ",32,6901,100,88.42,6768.499870901111,664768.499870901
"IVF_PQ",64,6901,1,24.88,4434.381409510921,7016434.381409511
